,plate,mjd,fiberid,class,subclass,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,h_alpha_eqw,nii_6584_eqw
18917,1024,52826,494,b'GALAXY',b'STARFORMING',0.1437073,51.85592,12.20688,9.88604,18.34726,-8.492991,-3.558689
18918,1024,52826,603,b'GALAXY',b'STARBURST',0.1064685,323.4418,48.96501,27.74595,144.2493,-36.66383,-16.91904
18919,1024,52826,631,b'GALAXY',b'STARFORMING',0.1925973,95.58519,20.8223,15.3544,26.49462,-27.09321,-7.588834
18920,1025,53239,2,b'GALAXY',b'STARBURST',0.1415906,160.1895,47.66296,128.3483,11.46639,-87.33219,-2.927302
18921,1025,53239,37,b'GALAXY',b'STARBURST',0.1183307,230.3272,69.55203,76.50137,50.0157,-57.81581,-13.3449
18922,1025,53239,151,b'GALAXY',b'STARBURST',0.06697844,80.08211,26.30255,40.99027,10.38769,-35.20021,-5.081394
18923,1025,53239,199,b'GALAXY',b'STARBURST',0.2076458,136.7305,40.20113,39.5908,44.89183,-69.42133,-15.86455
18924,1025,53239,255,b'GALAXY',b'STARFORMING',0.1852659,102.8871,29.25311,25.71128,22.9536,-35.21915,-7.176442
18925,1025,53239,282,b'GALAXY',b'STARBURST',0.07789648,86.59554,28.36047,52.89499,9.736978,-38.07335,-4.458149
18926,1025,53239,335,b'GALAXY',b'STARBURST',0.1394012,176.1085,49.83143,26.48907,52.6032,-44.93229,-13.3179
18927,1025,53239,435,b'GALAXY',b'STARFORMING',0.09493624,65.35995,16.65435,12.21935,18.72255,-14.74583,-4.611948
18928,1025,53239,453,b'GALAXY',b'STARFORMING',0.09416983,47.05537,16.03871,15.42906,11.60447,-23.56053,-5.108641
18929,1025,53239,523,b'GALAXY',b'STARBURST',0.1366277,52.0289,18.45296,35.01831,6.863819,-32.53861,-5.283754
18930,1025,53239,556,b'GALAXY',b'STARFORMING',0.1210151,372.2903,91.72437,36.68009,168.0485,-36.29286,-16.27556
18931,1025,53239,627,b'GALAXY',b'STARFORMING',0.1155128,82.23821,26.54377,42.84835,9.442951,-34.76219,-4.652078
18932,1026,52558,416,b'GALAXY',b'STARFORMING',0.09763001,226.9666,52.02358,14.27086,75.94865,-31.80896,-10.99881
18933,1026,52558,436,b'GALAXY',b'',0.1242373,161.8013,37.16596,24.93131,50.05364,-37.31317,-10.18202
18934,1026,52558,537,b'GALAXY',b'',0.1141911,156.5928,40.28948,31.47774,38.02071,-28.27599,-9.988918
18935,1026,52558,604,b'GALAXY',b'STARBURST',0.1336825,215.0024,60.85252,31.62361,60.41376,-41.00578,-10.31845
18936,1026,52558,612,b'GALAXY',b'STARFORMING',0.1357014,166.2615,40.83218,12.00641,64.0707,-25.64521,-10.69581
18937,1027,52557,101,b'GALAXY',b'STARFORMING',0.2346302,139.7995,28.31854,9.650957,50.97477,-21.21934,-7.808926
18938,1027,52557,154,b'GALAXY',b'STARBURST',0.1315478,144.8678,44.95942,56.58386,26.85947,-43.24212,-7.337544
18939,1027,52557,258,b'GALAXY',b'STARFORMING',0.08605099,34.49369,10.36949,11.11289,5.178812,-17.6405,-4.088503
18940,1027,52557,268,b'GALAXY',b'STARFORMING',0.05814458,74.83308,23.64807,29.01739,11.54903,-22.9999,-3.402404
18941,1027,52557,551,b'GALAXY',b'',0.1468509,339.4557,78.74754,49.66273,124.7727,-61.07334,-22.64374
18942,1027,52557,563,b'GALAXY',b'STARFORMING',0.1693606,42.58277,12.63582,8.657939,16.68351,-10.53578,-3.620717
18943,1028,52562,123,b'GALAXY',b'STARFORMING',0.09363059,104.5776,39.34068,42.07992,17.42085,-15.48853,-2.244067
18944,1028,52884,170,b'GALAXY',b'STARBURST',0.03010062,387.0804,107.5872,472.0732,12.91601,-138.5915,-4.276079
18945,1028,52562,234,b'GALAXY',b'STARFORMING',0.0932951,137.2511,42.67186,27.74445,30.76188,-34.78928,-7.386356
18946,1028,52884,371,b'GALAXY',b'STARBURST',0.1796676,638.2913,192.7656,603.5949,45.80539,-170.8645,-12.37505
18947,1028,52884,407,b'GALAXY',b'STARBURST',0.1284194,322.1578,81.76405,48.00636,97.89389,-56.34327,-17.55869
18948,1028,52562,424,b'GALAXY',b'STARBURST',0.2369208,157.8781,39.9146,18.8514,47.17139,-51.64931,-15.085
18949,1028,52884,502,b'GALAXY',b'',0.04838392,37.94553,11.16192,16.84394,6.898952,-18.9389,-3.243901
18950,1028,52562,564,b'GALAXY',b'STARFORMING',0.05043572,180.2497,54.05421,72.6396,26.84001,-42.24961,-7.935545
18951,1028,52562,619,b'GALAXY',b'STARFORMING',0.06219337,53.60514,16.17466,10.66404,14.9901,-16.17964,-3.779824
18952,1029,52912,6,b'GALAXY',b'STARFORMING',0.1365508,81.41314,18.51277,13.58571,24.18057,-18.67894,-5.98627
18953,1029,52912,165,b'GALAXY',b'STARFORMING',0.08614568,66.22354,24.76793,38.6094,7.701331,-30.36521,-3.595361
18954,1029,52912,195,b'GALAXY',b'STARFORMING',0.08651128,144.8494,49.02206,68.83386,21.13607,-38.56831,-6.323444
18955,1029,52912,213,b'GALAXY',b'STARFORMING',0.09330457,185.2978,54.9456,65.5028,35.19767,-42.44269,-8.562767
18956,1029,52912,471,b'GALAXY',b'STARBURST',0.115939,75.19237,23.35605,11.0311,21.9374,-33.03108,-11.69078
18957,1029,52912,551,b'GALAXY',b'STARBURST',0.06924441,57.75848,20.38358,28.23851,8.87358,-34.30706,-4.091287
18958,1030,52914,189,b'GALAXY',b'STARFORMING',0.0901152,74.96532,15.77661,11.51478,23.47453,-17.14443,-5.644477
18959,1030,52914,207,b'GALAXY',b'STARFORMING',0.1064574,88.83311,29.00618,33.14868,19.42618,-28.45575,-4.665936
18960,1030,52914,216,b'GALAXY',b'STARBURST',0.1456922,248.4919,65.43798,79.05685,45.20686,-58.79077,-10.28215
18961,1030,52914,463,b'GALAXY',b'STARFORMING',0.05040154,53.86445,13.46901,28.24227,6.634134,-19.39013,-2.291207
18962,1030,52914,474,b'GALAXY',b'STARFORMING',0.1195258,168.7227,42.82194,17.63877,62.32756,-36.18126,-8.848653
18963,1030,52914,482,b'GALAXY',b'STARFORMING',0.1628087,139.033,32.13713,14.29619,42.3758,-29.57762,-8.717917
18964,1031,53172,40,b'GALAXY',b'STARFORMING',0.1849279,76.37657,20.65649,20.94129,16.1785,-35.986,-6.190282
18965,1031,53172,51,b'GALAXY',b'STARFORMING',0.1540043,113.8563,35.34631,31.88433,20.4601,-34.3446,-5.816068
18966,1031,53172,498,b'GALAXY',b'STARFORMING',0.1283349,55.35368,15.76889,13.18315,12.66651,-28.48895,-6.607933
18967,1032,53175,14,b'GALAXY',b'STARBURST',0.09970417,88.3083,27.4238,55.37638,10.66235,-35.03932,-3.724388
18968,1032,53175,55,b'GALAXY',b'STARBURST',0.1511953,191.8187,44.41068,11.3259,70.84818,-33.96175,-12.58524
18969,1032,53175,155,b'GALAXY',b'STARFORMING',0.124475,196.8523,50.76599,35.14994,65.7779,-34.57682,-11.07235
18970,1032,53175,202,b'GALAXY',b'STARFORMING',0.1712812,120.6467,38.24054,20.88751,46.61729,-27.7341,-13.2259
18971,1032,53175,299,b'GALAXY',b'STARBURST',0.2925218,167.0041,45.02528,61.2892,31.65603,-70.92025,-12.19142
18972,1032,53175,382,b'GALAXY',b'STARBURST',0.158587,72.60759,25.13452,28.15036,16.20457,-24.40498,-3.590504
18973,1032,53175,387,b'GALAXY',b'STARFORMING',0.1464753,176.7038,42.0009,20.92127,53.2721,-34.49724,-10.65504
18974,1032,53175,469,b'GALAXY',b'STARFORMING',0.01813955,102.7044,36.15735,56.92805,8.35262,-20.98319,-1.387062
18975,1032,53175,534,b'GALAXY',b'STARFORMING',0.1357251,74.44961,19.42778,9.436806,23.69472,-20.10224,-6.549301
18976,1033,52822,51,b'GALAXY',b'STARFORMING',0.08964986,60.53495,16.63029,43.51839,5.872809,-30.63762,-2.127223
18977,1033,52822,72,b'GALAXY',b'STARFORMING',0.1443368,201.3589,46.225,8.280025,66.53448,-32.22963,-10.78286
18978,1033,52822,93,b'GALAXY',b'STARFORMING',0.21275,104.2756,19.66536,19.61094,38.86254,-32.58051,-9.397204
18979,1033,52822,96,b'GALAXY',b'STARBURST',0.2078845,148.6422,46.27326,54.70142,35.4136,-79.43172,-12.24331
18980,1033,52822,197,b'GALAXY',b'STARFORMING',0.1437175,170.0501,38.92039,8.3447,59.82088,-21.93261,-8.908049
18981,1033,52822,234,b'GALAXY',b'STARFORMING',0.09705272,103.5909,26.80733,17.01462,29.87734,-23.07539,-6.382829
18982,1033,52822,289,b'GALAXY',b'',0.1190839,63.00788,18.72626,15.49179,14.04015,-19.99856,-5.110477
18983,1033,52822,492,b'GALAXY',b'STARBURST',0.03284894,127.5582,43.59611,96.28215,10.71771,-37.46238,-2.784168
18984,1033,52822,599,b'GALAXY',b'STARFORMING',0.08525749,51.66893,15.16682,27.10936,5.976553,-34.45426,-3.852417
18985,1034,52813,28,b'GALAXY',b'STARFORMING',0.16007,111.4758,35.43127,22.67282,28.26694,-28.67047,-7.206306
18986,1034,52525,39,b'GALAXY',b'STARBURST',0.09500304,65.73073,20.86098,24.46891,15.10419,-22.79926,-5.116264
18987,1034,52525,87,b'GALAXY',b'STARBURST',0.1072286,151.9409,45.49124,48.01019,26.16269,-36.7678,-10.19193
18988,1034,52525,115,b'GALAXY',b'STARFORMING',0.09894443,185.4117,45.88861,19.44548,52.42909,-34.85973,-17.80095
18989,1034,52525,122,b'GALAXY',b'STARBURST',0.1125728,157.9742,46.20317,28.0355,46.98988,-37.7837,-13.25185
18990,1034,52525,131,b'GALAXY',b'STARFORMING',0.06143724,46.91917,13.88743,14.33322,8.669923,-16.44407,-3.265946
18991,1034,52813,138,b'GALAXY',b'STARFORMING',0.09266199,43.80728,12.15341,9.480451,11.60154,-12.10759,-3.182062
18992,1034,52525,177,b'GALAXY',b'STARBURST',0.09129535,75.35856,26.87975,31.83585,11.69594,-32.02802,-4.88065
18993,1034,52813,179,b'GALAXY',b'STARFORMING',0.09462322,66.49278,20.27398,25.32035,11.47748,-21.37826,-3.559457
18994,1034,52813,367,b'GALAXY',b'STARFORMING',0.1486093,6025441000.0,1839466000.0,1356499000.0,1397022000.0,-21.5497,-4.098313
18995,1034,52813,423,b'GALAXY',b'STARFORMING',0.1805687,96.23708,25.49016,10.09655,29.08489,-32.40139,-8.572085
18996,1034,52525,463,b'GALAXY',b'STARFORMING',0.09282122,237.6977,55.1124,16.43576,93.20219,-28.66717,-11.04863
18997,1034,52525,467,b'GALAXY',b'STARBURST',0.1461622,189.3166,48.55153,106.1335,29.88066,-72.91737,-12.00129
18998,1034,52525,606,b'GALAXY',b'STARFORMING',0.06119746,119.459,29.16144,41.70967,22.51752,-29.07578,-6.859464
18999,1035,52816,13,b'GALAXY',b'STARBURST',0.01595535,195.1939,67.55848,124.1687,12.61477,-43.98073,-2.948763
19000,1035,52816,14,b'GALAXY',b'STARFORMING',0.05036335,102.4993,39.21447,76.36123,11.15219,-36.43616,-3.404135
19001,1035,52816,36,b'GALAXY',b'STARFORMING',0.1671002,91.09166,25.44586,17.57065,32.8457,-21.55338,-7.532956
19002,1035,52816,37,b'GALAXY',b'STARFORMING',0.09254192,104.9256,27.38281,19.78576,22.89996,-26.63328,-5.71395
19003,1035,52816,38,b'GALAXY',b'STARFORMING',0.05657043,82.11739,30.82111,69.18771,10.96995,-22.84039,-2.929162
19004,1035,52816,378,b'GALAXY',b'STARBURST',0.03505623,74.23495,25.80692,60.36889,4.013249,-39.91349,-0.7119095
19005,1035,52816,399,b'GALAXY',b'STARBURST',0.1067956,231.3357,63.19581,86.26046,42.47937,-53.91526,-10.3726
19006,1035,52816,427,b'GALAXY',b'STARFORMING',0.09673201,78.2467,23.43821,37.19943,7.808671,-38.09857,-3.310438
19007,1035,52816,617,b'GALAXY',b'STARBURST',0.1249825,85.30489,21.71456,12.38889,18.6393,-46.61348,-12.52367
19008,1036,52582,216,b'GALAXY',b'STARFORMING',0.05821911,71.07887,23.47246,27.24733,10.14079,-29.76758,-5.046658
19009,1036,52582,228,b'GALAXY',b'STARFORMING',0.1253146,88.65765,28.21122,37.18506,13.49842,-27.58791,-4.716036
19010,1036,52582,272,b'GALAXY',b'STARFORMING',0.0908618,56.47269,16.54677,17.72501,13.97204,-18.53201,-4.696187
19011,1036,52582,298,b'GALAXY',b'STARBURST',0.0919208,402.7369,107.2705,41.61477,130.8158,-45.04494,-14.75408
19012,1036,52582,331,b'GALAXY',b'STARFORMING',0.05632523,127.2582,32.44256,47.79712,50.9618,-15.65223,-6.336915
19013,1036,52582,499,b'GALAXY',b'STARBURST',0.05498154,281.9553,87.75798,265.1231,24.81269,-63.0779,-6.528972
19014,1037,52878,72,b'GALAXY',b'STARBURST',0.1325687,102.871,30.42484,17.3601,29.5493,-34.36792,-8.148625
19015,1037,52878,110,b'GALAXY',b'STARFORMING',0.08741623,152.4973,36.10864,14.01542,57.3651,-24.00101,-8.780105
19016,1037,52878,123,b'GALAXY',b'STARFORMING',0.087795,88.04073,27.62673,24.23159,21.26628,-25.97874,-7.316947
19017,1037,52878,182,b'GALAXY',b'',0.1139619,322.1599,101.1607,163.7438,62.32481,-77.14816,-17.7051
19018,1037,52878,205,b'GALAXY',b'STARFORMING',0.107371,133.2013,35.3397,9.995493,43.58094,-32.00609,-15.49241
19019,1037,52878,231,b'GALAXY',b'STARFORMING',0.1902776,109.0485,25.55628,13.71384,58.3962,-15.17472,-8.180668
19020,1037,52878,236,b'GALAXY',b'STARBURST',0.08863028,405.875,106.3413,60.93174,112.3849,-51.07504,-13.91033
19021,1037,52826,314,b'GALAXY',b'STARFORMING',0.1163603,45.43241,9.368802,16.89627,6.389482,-33.09456,-8.773578
19022,1037,52826,358,b'GALAXY',b'STARBURST',0.09414636,329.6467,78.25017,30.28606,132.8521,-38.13093,-15.31702
19023,1037,52878,361,b'GALAXY',b'STARFORMING',0.05832942,108.5039,21.85232,9.642231,42.9006,-14.78741,-5.733136
19024,1037,52878,394,b'GALAXY',b'STARBURST',0.2108637,248.8252,57.13428,43.81964,66.44045,-56.74554,-18.80409
19025,1037,52826,480,b'GALAXY',b'STARFORMING',0.0625618,94.95772,28.92778,51.109,11.97303,-32.04498,-3.825384
19026,1037,52826,483,b'GALAXY',b'',0.1166835,58.48898,17.2057,15.16407,31.16252,-5.680976,-2.602427
19027,1037,52878,514,b'GALAXY',b'STARFORMING',0.1273839,134.5047,41.20378,33.97838,35.27264,-38.04091,-9.42405
19028,1037,52878,548,b'GALAXY',b'STARFORMING',0.1458262,130.5556,34.47796,11.66507,40.04596,-18.80336,-5.838028
19029,1037,52826,586,b'GALAXY',b'STARBURST',0.05639169,26.71423,7.692467,10.48105,6.272656,-13.32331,-3.411621
19030,1037,52878,639,b'GALAXY',b'STARFORMING',0.05800372,93.6257,30.27343,15.91647,26.38223,-17.43428,-4.523837
19031,1038,52673,197,b'GALAXY',b'STARBURST',0.01589595,233.6824,51.18817,18.42762,81.40472,-39.67719,-13.81914
19032,1038,52673,577,b'GALAXY',b'STARBURST',0.03718622,661.4145,170.5843,286.6193,101.208,-44.92488,-7.009932
19033,1039,52707,164,b'GALAXY',b'STARFORMING',0.02796901,49.95305,15.9975,13.41827,12.76657,-21.44863,-4.855692
19034,1039,52707,331,b'GALAXY',b'STARFORMING',0.1647092,246.2039,60.05174,24.60669,109.2072,-26.9273,-12.52904
19035,1039,52707,341,b'GALAXY',b'',0.03207796,42.34715,18.39163,27.09421,48.61116,-0.8883926,-1.040268
19036,1039,52707,468,b'GALAXY',b'STARFORMING',0.08582009,75.67966,13.50375,9.107307,21.86262,-12.16257,-4.311322
19037,1040,52722,65,b'GALAXY',b'STARBURST',0.03255078,384.9062,124.3564,239.8695,44.53413,-56.34861,-5.812403
19038,1040,52722,346,b'GALAXY',b'STARFORMING',0.08560311,609.5327,116.2182,70.52267,285.5089,-37.38223,-17.42451
19039,1040,52722,426,b'GALAXY',b'AGN',0.06362449,258.3379,53.4807,288.5675,144.9277,-12.55835,-6.786861
19040,1041,52724,163,b'GALAXY',b'STARBURST',0.08517888,527.9012,166.2435,534.8557,48.44489,-81.53749,-7.541308
19041,1041,52724,368,b'GALAXY',b'STARFORMING',0.03780232,229.1546,44.1173,19.61646,90.25761,-23.32504,-8.859271
19042,1042,52725,241,b'GALAXY',b'STARBURST',0.1148433,482.224,114.033,54.43555,159.0033,-48.35349,-15.98318
19043,1042,52725,345,b'GALAXY',b'STARFORMING',0.05615842,75.93597,25.0682,16.12257,21.80062,-16.61127,-5.033947
19044,1042,52725,384,b'GALAXY',b'STARFORMING',0.06399982,216.5622,48.43931,44.10946,59.62967,-30.38421,-8.340603
19045,1042,52725,435,b'GALAXY',b'STARFORMING',0.1374999,188.4812,40.8588,13.82642,58.02699,-27.80251,-8.181757
19046,1042,52725,602,b'GALAXY',b'STARBURST',0.04207791,190.1717,62.00272,80.00208,31.81167,-50.10091,-8.827402
19047,1043,52465,197,b'GALAXY',b'STARFORMING',0.04453038,55.68198,18.34128,9.377629,14.28943,-14.67009,-3.378089
19048,1043,52465,453,b'GALAXY',b'STARFORMING',0.06902684,155.3251,37.13709,12.83721,59.64503,-18.10339,-6.541975
19049,1043,52465,613,b'GALAXY',b'STARBURST',0.0004193018,2526.438,844.4158,1184.13,183.7536,-892.6085,-65.30929
19050,1043,52465,624,b'GALAXY',b'STARBURST',0.1410252,1247.215,348.1655,1236.52,108.0233,-326.1303,-29.02419
19051,1044,52468,21,b'GALAXY',b'STARBURST',0.07628108,414.659,133.1937,192.6561,69.20642,-72.47727,-12.56769
19052,1044,52468,150,b'GALAXY',b'STARFORMING',0.06351769,555.0519,110.4649,105.753,309.6165,-23.34206,-12.92001
19053,1044,52468,329,b'GALAXY',b'STARBURST',0.09337623,574.1169,145.3297,45.46788,220.7038,-48.37597,-19.14517
19054,1045,52725,91,b'GALAXY',b'STARBURST',0.07347991,233.5835,58.16719,45.69936,53.65676,-37.54112,-8.394285
19055,1045,52725,240,b'GALAXY',b'STARFORMING',0.06612034,351.8343,81.28652,124.8358,65.527,-43.77457,-7.819217
19056,1045,52725,278,b'GALAXY',b'STARFORMING',0.1564644,318.2275,74.58478,29.32141,129.9967,-30.40726,-13.38137
19057,1045,52725,391,b'GALAXY',b'STARFORMING',0.04591047,459.2643,87.66683,25.62034,226.9397,-13.79983,-6.899848
19058,1046,52460,454,b'GALAXY',b'STARBURST',0.1291221,558.3765,145.9971,94.85789,182.4733,-50.281,-16.41033
19059,1046,52460,479,b'GALAXY',b'STARFORMING',0.193953,163.2759,33.82452,20.14228,100.5933,-10.93744,-8.423519
19060,1047,52733,4,b'GALAXY',b'STARFORMING',0.1275892,116.8742,26.76222,18.01998,45.51276,-18.6073,-7.731363
19061,1047,52733,49,b'GALAXY',b'STARBURST',0.1576319,237.2205,58.47041,18.40032,110.4423,-45.04856,-21.24638
19062,1047,52733,156,b'GALAXY',b'STARFORMING',0.04927989,99.26351,28.75224,18.38636,34.14917,-11.36146,-3.9234
19063,1047,52733,334,b'GALAXY',b'STARFORMING',0.10314,105.5887,26.27987,12.40655,32.76885,-11.39089,-5.018853
19064,1047,52733,350,b'GALAXY',b'STARFORMING',0.06944764,260.3361,80.00122,51.33432,100.1595,-37.37473,-14.79118
19065,1047,52733,465,b'GALAXY',b'STARFORMING',0.03688115,141.9857,43.35838,47.67807,31.21901,-26.15999,-5.796167
19066,1048,52736,10,b'GALAXY',b'STARFORMING',0.02623816,67.70697,26.84283,58.10854,10.18133,-30.54406,-4.685378
19067,1048,52736,162,b'GALAXY',b'STARFORMING',0.1246278,466.4312,96.98171,126.0338,276.2385,-23.71576,-14.08025
19068,1048,52736,255,b'GALAXY',b'',0.1007846,46.34761,12.57924,16.18727,24.60444,-7.802749,-6.00051
19069,1048,52736,295,b'GALAXY',b'STARFORMING',0.02574941,136.3886,49.14408,68.80803,22.18122,-14.89899,-2.367008
19070,1048,52736,530,b'GALAXY',b'STARFORMING',0.08134171,114.6736,37.7368,10.64909,37.1495,-18.97349,-6.327309
19071,1049,52751,98,b'GALAXY',b'AGN',0.135413,272.5308,63.83595,143.6465,213.1823,-16.96558,-12.72943
19072,1049,52751,242,b'GALAXY',b'STARBURST',0.0148794,209.0491,74.98112,205.174,16.17918,-40.84391,-2.659625
19073,1049,52751,282,b'GALAXY',b'AGN',0.09279681,197.8279,36.68122,129.8364,179.4975,-9.789423,-8.373333
19074,1049,52751,284,b'GALAXY',b'STARFORMING',0.08706685,142.2269,30.9754,12.1282,56.43987,-17.33803,-6.934006
19075,1049,52751,608,b'GALAXY',b'STARFORMING',0.1690361,215.0974,41.2118,21.30358,90.27461,-15.88124,-6.815894
19076,1050,52721,223,b'GALAXY',b'STARFORMING',0.03769707,160.7446,45.11522,12.37513,63.04187,-17.81818,-6.764812
19077,1050,52721,258,b'GALAXY',b'STARFORMING',0.1405645,101.6562,20.38069,10.81799,40.82431,-23.57603,-9.80306
19078,1050,52721,537,b'GALAXY',b'STARFORMING',0.1210408,253.4839,59.4123,15.52969,83.31519,-22.2861,-6.836408
19079,1051,52468,67,b'GALAXY',b'STARFORMING',0.07041141,1165.442,274.4,100.6569,503.0785,-27.15541,-11.69123
19080,1051,52468,181,b'GALAXY',b'STARBURST',0.1098908,1192.508,310.275,318.3489,342.556,-99.51073,-27.25769
19081,1051,52468,186,b'GALAXY',b'STARFORMING',0.1059353,320.9061,76.4955,27.44841,101.3026,-36.4854,-14.41357
19082,1051,52468,194,b'GALAXY',b'STARBURST',0.0219274,404.3285,123.192,310.5411,40.47158,-38.14994,-4.442492
19083,1051,52468,456,b'GALAXY',b'STARBURST',0.1026644,390.4024,114.8817,125.3898,71.57277,-70.12599,-12.55652
19084,1051,52468,507,b'GALAXY',b'',0.06612775,85.08939,20.06013,28.28083,106.4268,-3.133029,-3.680903
19085,1051,52468,583,b'GALAXY',b'STARFORMING',0.07073298,629.8647,155.25,35.96522,233.2675,-35.0558,-12.99161
19086,1052,52466,192,b'GALAXY',b'STARBURST',0.02815641,317.895,91.2526,194.644,26.43795,-63.45024,-5.512781
19087,1052,52466,248,b'GALAXY',b'',0.1194193,143.4504,25.33616,25.14431,71.72747,-19.68573,-9.003402
19088,1052,52466,299,b'GALAXY',b'STARFORMING',0.07617237,407.5343,77.5039,19.77939,130.3021,-38.06571,-12.33078
19089,1052,52466,303,b'GALAXY',b'STARFORMING',0.01753829,197.5355,57.87377,93.40544,23.36207,-33.41264,-4.443352
19090,1053,52468,145,b'GALAXY',b'STARFORMING',0.03258989,1207.297,248.879,63.70267,504.531,-25.42899,-10.82091
19091,1053,52468,210,b'GALAXY',b'STARBURST',0.02802811,964.0731,216.1691,234.8341,264.6116,-86.36768,-23.48178
19092,1054,52516,137,b'GALAXY',b'STARFORMING',0.09808137,120.7479,26.89054,10.85651,44.86305,-16.07105,-6.498756
19093,1055,52761,60,b'GALAXY',b'STARFORMING',0.06584115,374.0009,81.37184,17.95119,153.0504,-20.35574,-8.301907
19094,1055,52761,115,b'GALAXY',b'STARFORMING',0.1491485,293.2627,58.38689,20.11546,120.3248,-28.28853,-11.64184
19095,1055,52761,295,b'GALAXY',b'STARFORMING',0.09579281,265.4858,70.77863,16.55984,128.6691,-27.95912,-13.5338
19096,1055,52761,300,b'GALAXY',b'STARFORMING',0.03177887,32.15662,15.45268,8.722956,6.92716,-11.11541,-1.650704
19097,1055,52761,334,b'GALAXY',b'STARBURST',0.09243693,478.1571,89.17513,45.09045,189.3673,-51.72702,-20.50621
19098,1055,52761,407,b'GALAXY',b'STARFORMING',0.06876737,238.1851,55.71947,44.87489,77.79861,-20.0143,-6.742033
19099,1056,52764,30,b'GALAXY',b'STARFORMING',0.03630452,416.419,78.96867,36.70221,200.7482,-7.882198,-3.832126
19100,1056,52764,97,b'GALAXY',b'STARFORMING',0.03032809,79.93343,26.51222,11.17929,15.54485,-18.28284,-2.642193
19101,1056,52764,411,b'GALAXY',b'STARFORMING',0.06623246,162.2094,31.90503,39.78192,92.30339,-11.29517,-6.433993
19102,1057,52522,18,b'GALAXY',b'STARBURST',0.08151402,425.1918,103.1294,52.24984,126.4688,-46.35814,-13.45303
19103,1057,52522,237,b'GALAXY',b'STARFORMING',0.0331421,291.1557,66.80878,21.67689,112.3374,-9.894653,-4.110937
19104,1057,52522,477,b'GALAXY',b'STARFORMING',0.1635887,123.6922,28.1363,24.10337,70.90414,-21.18243,-11.3049
19105,1057,52522,506,b'GALAXY',b'STARBURST',0.0980418,349.7856,96.82466,121.1974,86.7468,-50.73888,-13.46383
19106,1057,52522,589,b'GALAXY',b'STARBURST',0.1259021,622.8907,140.1895,43.0763,220.8066,-68.36509,-24.66908
19107,1059,52618,47,b'GALAXY',b'',0.01526316,235.6868,72.12994,35.74651,65.77783,-16.07412,-4.392702
19108,1059,52618,52,b'GALAXY',b'STARFORMING',0.01600708,647.4134,178.4684,108.8542,171.8757,-33.6079,-8.698462
19109,1059,52618,177,b'GALAXY',b'STARBURST',0.02783841,520.2726,177.4666,357.3195,53.23912,-51.13366,-5.576501
19110,1059,52618,450,b'GALAXY',b'STARFORMING',0.02687645,79.89503,20.63344,17.75476,15.97113,-19.66878,-3.382467
19111,1060,52636,36,b'GALAXY',b'',0.07035749,66.14263,15.42906,26.11135,46.03059,-3.816049,-2.379657
